Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
1229,46.479644,9.520439,9.935011,0.992485,0.989349,0.971860,0.991031,0.999194,0.997512,0.818181,0.966630,0.982827,0.989855,100.000000,
1230,47.313270,4.329551,9.520439,0.992210,0.989438,0.978859,0.993161,0.995803,0.997924,0.833452,0.972990,0.986139,0.991706,99.982381,
1231,47.054169,0.834003,4.329551,0.991361,0.988911,0.976282,0.990827,0.996406,0.998006,0.822577,0.975186,0.987860,0.993019,95.425880,
1232,47.086756,0.834003,0.834003,0.991546,0.987119,0.977556,0.990995,0.996792,0.998212,0.821590,0.978064,0.989737,0.994283,95.664052,
1233,46.812344,3.542106,3.542106,0.991127,0.988764,0.974555,0.990866,0.996389,0.997770,0.820311,0.970424,0.984530,0.990456,98.545660,
1234,47.026275,4.276723,4.276723,0.991101,0.988639,0.974327,0.991272,0.996195,0.997836,0.826385,0.972516,0.986213,0.991818,99.676969,
1235,46.355739,6.769197,7.254953,0.991453,0.988213,0.975063,0.990227,0.996986,0.997601,0.814361,0.965766,0.982108,0.989283,100.000000,
1236,46.955831,6.769197,6.769197,0.991635,0.988075,0.976707,0.991819,0.996418,0.998092,0.821748,0.974011,0.987352,0.992756,100.000000,
1237,46.468898,6.445172,7.465397,0.990088,0.987775,0.974265,0.988824,0.995628,0.997636,0.815181,0.965851,0.981990,0.989201,100.000000,
1238,46.544825,6.445172,6.445172,0.991789,0.989144,0.974126,0.990781,0.997683,0.997589,0.818101,0.966536,0.982652,0.989845,100.000000,
1239,45.714608,6.024893,7.753218,0.988936,0.986741,0.967481,0.988182,0.995626,0.997295,0.798943,0.956482,0.976686,0.986337,100.000000,
1240,45.725944,6.024893,6.024893,0.988544,0.987567,0.970878,0.988336,0.993788,0.997343,0.797234,0.958896,0.978289,0.987145,100.000000,
1241,49.381400,6.900738,41.734734,0.994713,0.991689,0.986256,0.993799,0.998020,0.999175,0.880660,0.985599,0.993273,0.996334,100.000000,
1242,47.723475,5.973361,6.900738,0.992314,0.989907,0.980154,0.990531,0.996889,0.998369,0.855595,0.972295,0.984835,0.990943,100.000000,
1243,47.826003,5.973361,5.973361,0.993443,0.988810,0.982082,0.992753,0.997716,0.998657,0.854688,0.978444,0.989689,0.994205,100.000000,
1244,46.773784,6.882317,6.882317,0.991613,0.988201,0.979012,0.989941,0.996557,0.997989,0.834440,0.966024,0.981716,0.989117,100.000000,
1245,46.937068,7.101407,7.101407,0.992527,0.985867,0.980355,0.991276,0.997879,0.998363,0.831932,0.974633,0.988095,0.993586,100.000000,
1246,46.755231,6.491194,7.601046,0.991688,0.988976,0.979850,0.988790,0.996905,0.997783,0.830003,0.966092,0.982072,0.989506,100.000000,
1247,46.943706,6.491194,6.491194,0.992472,0.986602,0.978761,0.991167,0.997942,0.998227,0.828930,0.974050,0.987932,0.993460,100.000000,
1248,46.585951,6.732161,6.732161,0.991455,0.988650,0.977555,0.989140,0.996789,0.997617,0.825553,0.963403,0.980259,0.988143,100.000000,
1249,46.960749,7.485947,7.585564,0.992630,0.987359,0.980446,0.990892,0.997898,0.998122,0.826786,0.973383,0.987517,0.993050,100.000000,
1250,46.772452,7.096910,7.485947,0.990911,0.988263,0.975271,0.989973,0.996275,0.997805,0.829762,0.967289,0.982686,0.989744,100.000000,
1251,47.247687,6.104026,7.096910,0.992991,0.988088,0.980589,0.991768,0.998058,0.998379,0.833127,0.977796,0.989865,0.994535,100.000000,
1252,46.706378,5.630173,6.104026,0.991304,0.988409,0.979405,0.989096,0.996567,0.997850,0.826534,0.969313,0.984389,0.990857,100.000000,
1253,47.079689,5.630173,5.630173,0.992385,0.987807,0.979741,0.990978,0.997822,0.998291,0.828940,0.977505,0.989888,0.994635,100.000000,
1254,46.825828,5.777595,5.777595,0.991527,0.988659,0.980001,0.987968,0.997094,0.997939,0.826335,0.970425,0.985069,0.991468,100.000000,
1255,46.796161,7.278964,7.278964,0.992639,0.985179,0.979844,0.991271,0.998457,0.998211,0.817985,0.976779,0.989583,0.994446,100.000000,
1256,46.809170,7.963184,7.980935,0.992222,0.987969,0.978783,0.989926,0.997723,0.997831,0.825274,0.969590,0.984484,0.990816,100.000000,
1257,47.127808,7.623483,7.963184,0.993564,0.987348,0.979875,0.993244,0.998702,0.998192,0.826745,0.977361,0.989649,0.994391,100.000000,
1258,46.994147,5.949947,7.623483,0.992290,0.988942,0.981110,0.990452,0.996796,0.997951,0.829496,0.969141,0.983807,0.990263,100.000000,
1259,46.910268,3.346358,5.949947,0.992476,0.987217,0.982195,0.991001,0.997283,0.998237,0.819497,0.977281,0.989727,0.994425,99.168062,
1260,46.219781,3.346358,3.346358,0.989521,0.987237,0.974731,0.986953,0.995338,0.997599,0.812500,0.961818,0.979377,0.987399,97.430819,
1261,46.331301,5.706082,5.902044,0.989880,0.986137,0.977780,0.987852,0.995178,0.997733,0.813086,0.965969,0.982693,0.990083,100.000000,
1262,46.288408,5.706082,5.706082,0.990939,0.987088,0.978289,0.987763,0.996868,0.997626,0.812922,0.963924,0.981082,0.988850,100.000000,
1263,46.785487,6.166208,6.599110,0.992575,0.989421,0.980460,0.991196,0.997248,0.997890,0.821198,0.971053,0.985581,0.991759,100.000000,
1264,47.047032,6.166208,6.166208,0.992625,0.987245,0.982381,0.991996,0.996936,0.998235,0.822929,0.977260,0.989671,0.994274,100.000000,
1265,46.963389,6.082785,6.381762,0.992085,0.989458,0.981222,0.989822,0.996889,0.997930,0.827115,0.970538,0.984846,0.990963,100.000000,
1266,47.202152,3.960143,6.082785,0.992988,0.987879,0.983463,0.991456,0.997499,0.998352,0.825801,0.978200,0.990240,0.994745,100.000000,
1267,46.278274,2.725033,3.960143,0.988928,0.985825,0.971963,0.987392,0.994963,0.997749,0.813590,0.964484,0.981471,0.989123,96.740370,
1268,46.817510,2.725033,2.725033,0.991468,0.988342,0.977396,0.990394,0.996604,0.997955,0.822822,0.970050,0.984849,0.991137,97.631637,
1269,46.542348,4.627105,4.627105,0.990996,0.987999,0.978273,0.989330,0.996084,0.997859,0.816261,0.968026,0.983546,0.990383,99.837496,
1270,46.824237,5.381648,5.928719,0.991947,0.987479,0.979153,0.991677,0.996679,0.998222,0.818422,0.974706,0.988121,0.993339,100.000000,
1271,46.174471,3.138283,5.381648,0.989121,0.987504,0.973484,0.987774,0.994573,0.997725,0.808990,0.962583,0.980237,0.988079,97.169689,
1272,46.089194,2.120256,3.138283,0.988809,0.986084,0.973219,0.987384,0.994600,0.997758,0.806162,0.963609,0.981500,0.989322,95.940142,
1273,45.830307,2.120256,2.120256,0.987183,0.985863,0.970918,0.985133,0.993236,0.997627,0.801269,0.959153,0.978588,0.987388,95.285155,
1274,45.554688,3.847339,3.847339,0.987403,0.984284,0.971151,0.985955,0.993427,0.997816,0.791348,0.960947,0.980462,0.988982,97.770311,
1275,45.416321,4.726715,4.726715,0.986136,0.986332,0.968081,0.981891,0.993114,0.997599,0.790011,0.955229,0.976262,0.985723,98.134650,
1276,49.649935,5.629936,37.285267,0.995076,0.990367,0.987390,0.994930,0.998338,0.999247,0.883699,0.986858,0.993665,0.996326,100.000000,
1277,47.964234,5.404082,5.629936,0.993379,0.989275,0.984171,0.993263,0.997018,0.998423,0.857019,0.975624,0.987160,0.992357,100.000000,
1278,48.157231,5.404082,5.404082,0.994283,0.988962,0.985095,0.994010,0.998144,0.998722,0.860861,0.980133,0.990144,0.994260,100.000000,
1279,46.918835,6.248560,6.248560,0.991943,0.987056,0.981685,0.990190,0.996680,0.997963,0.834224,0.968148,0.982753,0.989567,100.000000,
1280,46.635726,5.328443,6.433365,0.991770,0.983929,0.979974,0.990187,0.997554,0.998336,0.823551,0.975444,0.988251,0.993536,100.000000,
1281,45.854354,4.189931,5.328443,0.989318,0.983970,0.975022,0.987958,0.995169,0.997707,0.809609,0.964132,0.981231,0.988844,98.669797,
1282,46.130882,4.189931,4.189931,0.990427,0.982576,0.976890,0.990319,0.996017,0.998171,0.812148,0.973153,0.987043,0.992574,99.509000,
1283,45.911050,4.555615,4.555615,0.989685,0.985351,0.975687,0.988367,0.995279,0.997651,0.807282,0.962663,0.980136,0.988111,99.098100,
1284,45.868209,6.590138,6.590138,0.990730,0.982997,0.975563,0.989895,0.997028,0.998096,0.802306,0.971353,0.986404,0.992385,100.000000,
1285,44.400081,6.075854,14.041706,0.985940,0.978509,0.966811,0.985446,0.992983,0.997230,0.762737,0.951146,0.975008,0.985730,99.666071,
1286,45.489464,3.311083,6.075854,0.988074,0.981308,0.970768,0.986192,0.995539,0.997548,0.789696,0.961643,0.980406,0.988480,97.192551,
1287,45.451889,3.311083,3.311083,0.989483,0.979968,0.972861,0.989494,0.996277,0.997875,0.785311,0.970432,0.986085,0.992196,98.084332,
1288,45.285983,3.481503,3.481503,0.987578,0.980001,0.969896,0.987404,0.994441,0.997451,0.783581,0.960263,0.979697,0.987949,97.220966,
1289,44.857796,4.246862,4.246862,0.987079,0.976551,0.967485,0.986591,0.995323,0.997751,0.770830,0.965501,0.983876,0.991270,98.547502,
1290,45.133044,4.363273,4.729046,0.986958,0.980035,0.967933,0.985564,0.994420,0.997361,0.780619,0.956598,0.977671,0.987150,98.033190,
1291,45.031182,4.363273,4.363273,0.987252,0.979438,0.967001,0.986270,0.995023,0.997620,0.775148,0.962652,0.982168,0.990099,98.552818,
1292,45.055777,5.283605,5.283605,0.986880,0.981527,0.969506,0.985598,0.993702,0.997086,0.779531,0.953108,0.975374,0.985621,98.927649,
1293,44.547123,6.693623,6.693623,0.986693,0.979190,0.966237,0.985375,0.994652,0.997060,0.764193,0.953812,0.976871,0.986942,100.000000,
1294,44.592562,12.805725,12.805725,0.984754,0.981988,0.962395,0.980243,0.993700,0.995846,0.758471,0.941432,0.969757,0.982381,100.000000,
1295,45.346035,12.708259,15.163311,0.986872,0.985385,0.966855,0.982575,0.994505,0.997036,0.777467,0.954962,0.977968,0.987576,100.000000,
1296,44.162910,12.708259,12.708259,0.981657,0.980981,0.958137,0.976755,0.990483,0.996038,0.743613,0.933389,0.964322,0.978683,100.000000,
1297,43.440709,13.355739,13.355739,0.977178,0.974733,0.957159,0.968403,0.987877,0.995347,0.720014,0.918504,0.955987,0.973669,100.000000,
1298,45.666986,15.656624,15.656624,0.985624,0.981664,0.966728,0.982318,0.993481,0.996872,0.776039,0.950115,0.974896,0.985444,100.000000,
1299,45.082392,16.809294,16.809294,0.986566,0.986310,0.971334,0.980803,0.993628,0.996361,0.763256,0.942591,0.971237,0.983221,100.000000,
1300,45.232070,16.536032,17.460634,0.985703,0.985885,0.964609,0.982323,0.993150,0.996585,0.766548,0.946835,0.974069,0.985178,100.000000,
1301,45.493481,15.967934,16.536032,0.984727,0.987275,0.964831,0.982327,0.990637,0.996747,0.776356,0.947096,0.973328,0.984199,100.000000,
1302,45.243625,14.538687,15.967934,0.985277,0.990588,0.965868,0.978979,0.991976,0.996430,0.777177,0.936902,0.965383,0.978875,100.000000,
1303,46.853244,12.685724,14.538687,0.989757,0.991646,0.972912,0.987370,0.994553,0.997631,0.818865,0.959039,0.978941,0.987584,100.000000,
1304,45.339304,10.301406,12.685724,0.985336,0.988292,0.967530,0.982592,0.990930,0.996965,0.786861,0.943522,0.968747,0.981306,100.000000,
1305,45.679865,9.153202,10.301406,0.987814,0.987647,0.972686,0.984519,0.993729,0.997579,0.792186,0.955159,0.977338,0.987020,100.000000,
1306,44.926006,8.432478,9.153202,0.985969,0.986016,0.967120,0.983151,0.992682,0.996872,0.772229,0.944330,0.970433,0.982438,100.000000,
1307,44.189756,8.432478,8.432478,0.984075,0.986042,0.958858,0.982116,0.991191,0.996313,0.753061,0.933210,0.964329,0.978786,100.000000,
1308,46.059737,13.469671,17.806971,0.987547,0.988217,0.965938,0.985995,0.993665,0.997091,0.791661,0.952833,0.975916,0.985971,100.000000,
1309,45.043835,12.440945,13.469671,0.985264,0.987719,0.963415,0.985928,0.989683,0.995825,0.770367,0.933143,0.962334,0.976977,100.000000,
1310,45.285970,12.440945,12.440945,0.985616,0.987847,0.960890,0.986136,0.990893,0.996484,0.772498,0.941337,0.968813,0.981346,100.000000,
1311,50.666973,2.550990,42.166077,0.996497,0.992700,0.990512,0.996292,0.999118,0.999410,0.904156,0.990434,0.995559,0.997505,99.628358,
1312,49.184125,2.550990,2.550990,0.995644,0.993086,0.988310,0.995566,0.998245,0.998880,0.882910,0.983040,0.991221,0.994684,98.970879,
1313,49.514305,4.596601,4.596601,0.996752,0.992508,0.989918,0.997148,0.999292,0.999070,0.887290,0.986687,0.993681,0.996453,100.000000,
1314,48.158721,6.782634,6.782634,0.994952,0.992893,0.984950,0.993845,0.998538,0.998342,0.865526,0.977033,0.987437,0.992102,100.000000,
1315,48.997789,6.950823,8.214919,0.996340,0.992245,0.987676,0.995661,0.999814,0.998852,0.876340,0.985751,0.993349,0.996246,100.000000,
1316,45.786151,4.448973,6.950823,0.986261,0.985987,0.965231,0.983228,0.993481,0.997744,0.807767,0.959814,0.978280,0.986790,98.016797,
1317,44.821632,2.529243,4.448973,0.985492,0.980331,0.970149,0.982865,0.992408,0.997605,0.775916,0.956636,0.977323,0.986661,95.323591,
1318,45.966721,2.529243,2.529243,0.990761,0.986372,0.974475,0.989052,0.997223,0.997935,0.804470,0.967765,0.983859,0.990561,97.118719,
1319,46.126774,4.227041,4.227041,0.990646,0.987014,0.978896,0.989586,0.995284,0.997900,0.809551,0.965316,0.981427,0.988697,99.008968,
1320,47.006248,3.389004,4.278714,0.994770,0.989542,0.985662,0.993049,0.999441,0.998189,0.828440,0.975515,0.987665,0.992562,99.480157,
1321,47.333659,1.489868,3.389004,0.995238,0.989070,0.986668,0.994860,0.999371,0.998623,0.830679,0.982725,0.992270,0.995725,97.589559,
1322,47.209038,1.243502,1.489868,0.994056,0.990435,0.984644,0.992903,0.998300,0.998299,0.832941,0.975267,0.987392,0.992513,96.495451,
1323,47.567741,1.243502,1.243502,0.994375,0.990417,0.985209,0.993947,0.998181,0.998436,0.839626,0.978605,0.989502,0.993867,96.782493,
1324,47.299555,1.374200,1.374200,0.994345,0.990023,0.984681,0.994046,0.998287,0.998337,0.835308,0.976207,0.988145,0.993062,96.813730,
1325,47.519919,1.575233,1.575233,0.994880,0.989809,0.986609,0.994128,0.998911,0.998572,0.835772,0.981719,0.991699,0.995420,97.570086,
1326,46.839112,3.601092,3.601092,0.993263,0.989619,0.981714,0.992441,0.997786,0.998121,0.826783,0.971875,0.985513,0.991226,99.203868,
1327,46.287917,2.987309,4.290757,0.991461,0.988690,0.979574,0.990448,0.996059,0.997870,0.811971,0.964909,0.981401,0.988584,97.587987,
1328,46.272774,1.666219,2.987309,0.990757,0.987488,0.976915,0.989086,0.996464,0.998047,0.807918,0.968561,0.984574,0.991259,96.081309,
1329,45.549755,1.666219,1.666219,0.987829,0.984185,0.971057,0.986371,0.994259,0.997826,0.790698,0.961950,0.980504,0.988774,95.040238,
1330,45.760906,2.015295,2.015295,0.988460,0.985897,0.972554,0.985695,0.995083,0.997798,0.797561,0.961674,0.980256,0.988405,95.591025,
1331,46.453240,3.554043,3.554043,0.993486,0.987289,0.979620,0.992662,0.999309,0.998190,0.811327,0.974105,0.988297,0.993338,99.486782,
1332,45.426693,4.794761,5.092351,0.988755,0.985133,0.973678,0.986430,0.995250,0.997711,0.788156,0.960349,0.979738,0.988508,99.186236,
1333,45.830208,2.864428,4.794761,0.990091,0.986167,0.975545,0.988881,0.995748,0.997817,0.796555,0.963246,0.981831,0.989596,97.219047,
1334,45.431186,2.864428,2.864428,0.987805,0.985732,0.972457,0.984882,0.994226,0.997541,0.789920,0.955644,0.976587,0.986269,96.192342,
1335,45.686329,5.582122,5.582122,0.989481,0.987630,0.975446,0.987395,0.995003,0.997598,0.797660,0.956779,0.977280,0.986356,100.000000,
1336,45.632475,5.748271,5.748271,0.989278,0.986743,0.974247,0.987692,0.994819,0.997856,0.792415,0.961612,0.980862,0.989028,100.000000,
1337,45.366418,5.781179,5.781179,0.988584,0.986921,0.973159,0.986952,0.994054,0.997611,0.789726,0.955129,0.976390,0.986034,100.000000,
1338,47.247708,16.504335,42.496784,0.988822,0.986647,0.972773,0.985096,0.995497,0.998273,0.830418,0.970389,0.985540,0.991851,100.000000,
1339,46.339423,16.504335,16.504335,0.985672,0.986812,0.968977,0.979266,0.992809,0.997285,0.813954,0.954581,0.976517,0.986065,100.000000,
1340,45.678801,19.219488,19.219488,0.982374,0.984269,0.961594,0.974340,0.991547,0.996280,0.796937,0.941454,0.967391,0.979880,100.000000,
1341,46.654968,20.869934,20.869934,0.985827,0.989083,0.966702,0.979038,0.993506,0.997054,0.813413,0.953650,0.976236,0.985826,100.000000,
1342,45.580957,21.039734,21.396418,0.983912,0.989133,0.964113,0.976302,0.991384,0.995797,0.789668,0.935975,0.963126,0.976643,100.000000,
1343,46.735868,19.952971,21.039734,0.988243,0.985844,0.973491,0.986443,0.993600,0.997020,0.813332,0.954246,0.975752,0.985266,100.000000,
1344,46.452783,18.806086,19.952971,0.989071,0.987866,0.975457,0.988421,0.993084,0.996907,0.807069,0.952158,0.974581,0.984770,100.000000,
1345,45.688445,16.108015,18.806086,0.986270,0.987456,0.968445,0.983053,0.992128,0.996073,0.795989,0.942010,0.966942,0.978891,100.000000,
1346,46.361920,14.422041,16.108015,0.988455,0.988496,0.973228,0.986237,0.993418,0.997087,0.811710,0.954325,0.975902,0.985383,100.000000,
1347,45.289569,14.252394,14.422041,0.983633,0.987177,0.966523,0.978215,0.989862,0.996191,0.790084,0.939671,0.965666,0.978511,100.000000,
1348,46.289057,14.252394,14.252394,0.988479,0.989817,0.977063,0.985113,0.992769,0.997016,0.806559,0.952933,0.975795,0.985870,100.000000,
1349,45.642315,17.757765,17.757765,0.985977,0.989814,0.972777,0.981563,0.990695,0.996217,0.796776,0.941129,0.966806,0.979524,100.000000,
1350,46.546857,19.388906,19.498693,0.987933,0.989142,0.976539,0.982419,0.993407,0.997049,0.811951,0.954429,0.976562,0.986059,100.000000,
1351,45.160393,18.451797,19.388906,0.984153,0.986517,0.966717,0.979554,0.990573,0.996007,0.779264,0.937945,0.966126,0.979250,100.000000,
1352,44.376225,15.909618,18.451797,0.982673,0.987437,0.965826,0.976418,0.988821,0.995341,0.759084,0.924336,0.957186,0.973131,100.000000,
1353,45.376428,14.454411,15.909618,0.985679,0.984411,0.966625,0.980755,0.993356,0.996918,0.779080,0.948839,0.974274,0.985102,100.000000,
1354,43.852218,14.454411,14.454411,0.980510,0.982834,0.963198,0.975037,0.987160,0.995341,0.745802,0.923815,0.957793,0.973958,100.000000,
1355,44.424508,13.816558,21.072508,0.982894,0.983473,0.960266,0.977171,0.991163,0.996058,0.761647,0.939380,0.968020,0.981181,100.000000,
1356,44.449403,13.302358,13.816558,0.979593,0.983062,0.956579,0.974557,0.986860,0.995699,0.767805,0.932138,0.961164,0.975441,100.000000,
1357,45.519423,13.302358,13.302358,0.986031,0.987301,0.966519,0.980951,0.992986,0.996763,0.788264,0.949268,0.974002,0.984607,100.000000,
1358,44.648136,15.200276,15.200276,0.983375,0.984440,0.960891,0.978017,0.991146,0.995597,0.768332,0.932425,0.961292,0.975344,100.000000,
1359,45.371040,16.162706,16.162706,0.985661,0.986151,0.966803,0.981586,0.992446,0.996508,0.778358,0.947234,0.973098,0.984082,100.000000,
1360,44.776892,15.994342,16.475901,0.983275,0.988342,0.964007,0.977138,0.989741,0.995230,0.763902,0.931086,0.960892,0.975483,100.000000,
1361,45.732896,14.384275,15.994342,0.986231,0.989366,0.973543,0.982340,0.990790,0.996371,0.779883,0.946788,0.972783,0.983745,100.000000,
1362,44.898908,12.020690,14.384275,0.981401,0.987107,0.957862,0.976561,0.988285,0.995014,0.761298,0.933076,0.962420,0.976167,100.000000,
1363,44.563716,10.602871,12.020690,0.975856,0.984934,0.944815,0.970732,0.983846,0.994436,0.749249,0.923396,0.955879,0.971548,100.000000,
1364,45.629370,10.602871,10.602871,0.980259,0.988890,0.955584,0.973731,0.987514,0.995598,0.774301,0.938693,0.966777,0.979133,100.000000,
1365,51.221467,8.251045,33.340488,0.990774,0.993499,0.980941,0.985749,0.995226,0.998746,0.897899,0.979459,0.988540,0.992873,100.000000,
1366,48.198543,7.265269,8.251045,0.985054,0.992355,0.970959,0.980069,0.989115,0.997016,0.847406,0.955378,0.972198,0.981330,100.000000,
1367,48.882599,6.245733,7.265269,0.986291,0.991951,0.973703,0.979326,0.991277,0.997701,0.854032,0.964305,0.979539,0.986736,100.000000,
1368,47.594327,5.739325,6.245733,0.981626,0.990834,0.966032,0.974109,0.986873,0.996775,0.834938,0.949634,0.968471,0.978824,97.546744,
1369,48.432627,5.739325,5.739325,0.985878,0.992125,0.970552,0.981766,0.990403,0.997422,0.846420,0.962388,0.979183,0.987068,99.664566,
1370,47.390793,5.777213,5.863698,0.984562,0.992531,0.968348,0.977951,0.990232,0.996553,0.829476,0.948628,0.968326,0.978976,98.230177,
1371,47.886535,5.777213,5.777213,0.987128,0.992219,0.972953,0.983474,0.991460,0.997156,0.832450,0.958925,0.977153,0.985908,99.771799,
1372,46.934118,6.191156,6.191156,0.983588,0.987347,0.969566,0.976729,0.990198,0.996107,0.816805,0.942856,0.965138,0.977226,98.215775,
1373,47.500629,6.267342,6.267342,0.986437,0.985600,0.973259,0.981605,0.993030,0.997052,0.824757,0.955988,0.975379,0.984812,100.000000,
1374,46.741501,9.087470,9.087470,0.983528,0.988499,0.968188,0.977731,0.989490,0.996222,0.814493,0.943076,0.965742,0.977959,100.000000,
1375,47.335826,9.458395,11.183308,0.987047,0.988411,0.970679,0.983090,0.993399,0.997108,0.820397,0.955243,0.975170,0.984635,100.000000,
