Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
118,44.116344,12.356071,13.532072,0.996575,0.987188,0.974469,0.966746,0.985645,0.996505,0.747336,0.942384,0.971080,0.983529,100.000000,
119,44.031605,12.356071,12.356071,0.996534,0.985331,0.972972,0.967151,0.983935,0.993412,0.748478,0.942086,0.970060,0.982614,100.000000,
120,43.441181,15.587546,15.587546,0.995996,0.982962,0.971668,0.963133,0.979236,0.992800,0.732882,0.931919,0.964810,0.979998,100.000000,
121,49.098011,16.744097,40.592358,0.998127,0.991032,0.988878,0.978956,0.987762,0.996449,0.861581,0.976757,0.988523,0.993128,100.000000,
122,46.619465,2.469395,16.744097,0.997186,0.985796,0.980925,0.969342,0.981684,0.993410,0.804723,0.960741,0.980540,0.988759,95.639070,
123,46.350434,2.469395,2.469395,0.997029,0.983371,0.975966,0.964289,0.977473,0.992769,0.801811,0.957177,0.978448,0.987336,94.891231,
124,46.432758,2.927304,12.989826,0.997246,0.986639,0.978856,0.965331,0.984449,0.995017,0.796161,0.960275,0.979998,0.988148,96.338720,
125,46.178659,2.927304,2.927304,0.997090,0.983817,0.975376,0.966272,0.981737,0.991033,0.794763,0.957765,0.978056,0.986849,95.524540,
126,46.097035,4.112645,8.680714,0.997095,0.985713,0.977893,0.964209,0.983749,0.993812,0.794320,0.956803,0.978134,0.987414,97.494868,
127,45.332852,4.112645,4.112645,0.996877,0.982489,0.975736,0.963103,0.980335,0.990530,0.781531,0.950131,0.974340,0.985002,96.401454,
128,46.436847,10.274614,10.274614,0.996776,0.985824,0.985277,0.973834,0.979624,0.992442,0.801215,0.955021,0.977307,0.986971,100.000000,
129,47.296203,12.773004,12.773004,0.996805,0.985700,0.985795,0.974828,0.977094,0.992611,0.825947,0.959671,0.979277,0.987486,100.000000,
130,46.171790,11.434011,15.515168,0.996980,0.984132,0.977716,0.960110,0.981466,0.993037,0.792246,0.956180,0.977422,0.986339,100.000000,
131,45.475708,8.367744,11.434011,0.996815,0.981549,0.976399,0.956637,0.977562,0.990799,0.779854,0.949087,0.972791,0.983455,100.000000,
132,46.480740,8.367744,8.367744,0.996951,0.987026,0.980434,0.969577,0.982221,0.995192,0.799673,0.958000,0.978839,0.987606,100.000000,
133,45.782170,7.629513,13.885359,0.996744,0.980889,0.975643,0.959068,0.975850,0.990428,0.783317,0.947856,0.972774,0.983884,100.000000,
134,45.151957,7.629513,7.629513,0.996591,0.984124,0.974909,0.963672,0.981607,0.993028,0.771552,0.944816,0.971035,0.983067,100.000000,
135,46.410096,9.082648,9.082648,0.997005,0.986092,0.979060,0.964462,0.983996,0.994552,0.798625,0.956861,0.978330,0.987794,100.000000,
136,46.242178,10.357444,11.808927,0.996902,0.985377,0.980356,0.964568,0.981455,0.994318,0.801130,0.954343,0.976572,0.986469,100.000000,
137,46.745678,10.357444,10.357444,0.996945,0.984538,0.984136,0.966797,0.978157,0.993267,0.810225,0.959292,0.979970,0.988794,100.000000,
138,46.815049,12.123613,12.688794,0.996812,0.986150,0.979644,0.979030,0.982701,0.991708,0.817101,0.957789,0.978399,0.987080,100.000000,
