Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
1228,46.101678,7.478967,7.478967,0.991547,0.985761,0.969852,0.992175,0.998116,0.998321,0.793528,0.970923,0.986641,0.992787,100.000000,
1229,46.648470,9.520439,9.935011,0.991204,0.988521,0.967221,0.990613,0.998148,0.998322,0.808195,0.973476,0.987936,0.993278,100.000000,
1230,46.301550,4.329551,9.520439,0.986296,0.987502,0.968797,0.983571,0.992049,0.998238,0.798995,0.969916,0.985518,0.991673,98.619924,
1231,46.088211,0.834003,4.329551,0.985740,0.986810,0.965486,0.982983,0.992644,0.998324,0.791628,0.970668,0.986285,0.992275,94.063761,
1232,46.072263,0.834003,0.834003,0.987120,0.984053,0.971679,0.985291,0.993176,0.998411,0.791624,0.972279,0.987064,0.992658,94.435539,
1233,46.496942,3.542106,3.542106,0.988461,0.987936,0.970720,0.986829,0.994394,0.998405,0.804706,0.972987,0.987302,0.992915,98.286671,
1234,46.377201,4.276723,4.276723,0.988774,0.987113,0.970194,0.988185,0.994616,0.998311,0.803588,0.971280,0.986517,0.992268,99.195806,
1235,46.199199,6.769197,7.254953,0.991354,0.988147,0.971447,0.990361,0.997626,0.998261,0.800265,0.969602,0.985823,0.992230,100.000000,
1236,45.991023,6.769197,6.769197,0.986605,0.986688,0.964982,0.982993,0.994459,0.998325,0.793937,0.969388,0.985643,0.992173,100.000000,
1237,46.302061,6.445172,7.465397,0.988103,0.986807,0.969840,0.984652,0.995307,0.998335,0.802526,0.970291,0.986184,0.992483,100.000000,
1238,46.099463,6.445172,6.445172,0.988757,0.987426,0.967383,0.987905,0.995201,0.998243,0.799176,0.967251,0.984436,0.991314,100.000000,
1239,45.668502,6.024893,7.753218,0.986512,0.986026,0.964101,0.984153,0.993962,0.998101,0.787512,0.961914,0.981564,0.989878,100.000000,
1240,45.059815,6.024893,6.024893,0.980243,0.985672,0.953866,0.974396,0.989615,0.997853,0.773371,0.954683,0.977578,0.987330,98.623925,
1241,49.594720,6.900738,41.734734,0.994118,0.990303,0.985430,0.993228,0.997648,0.999338,0.883477,0.985093,0.992780,0.995813,100.000000,
1242,47.080799,5.973361,6.900738,0.992300,0.986461,0.976171,0.990439,0.998690,0.998853,0.838929,0.975874,0.988430,0.993582,100.000000,
1243,46.694452,5.973361,5.973361,0.990396,0.982868,0.975371,0.988193,0.997014,0.998750,0.825214,0.973632,0.987478,0.993167,100.000000,
1244,46.105995,6.882317,6.882317,0.991961,0.983800,0.975649,0.990236,0.998977,0.998507,0.810047,0.971079,0.986845,0.993020,100.000000,
1245,45.687804,7.101407,7.101407,0.988177,0.978643,0.972501,0.986819,0.995155,0.998419,0.793964,0.969081,0.985714,0.992459,100.000000,
1246,45.912630,6.491194,7.601046,0.990869,0.982786,0.973254,0.989223,0.998200,0.998336,0.800444,0.968982,0.985985,0.992792,100.000000,
1247,45.603877,6.491194,6.491194,0.987327,0.978613,0.967991,0.984861,0.995458,0.998340,0.788176,0.968113,0.985458,0.992345,100.000000,
1248,45.845581,6.732161,6.732161,0.989269,0.983071,0.968450,0.986184,0.997518,0.998314,0.797579,0.968349,0.985662,0.992460,100.000000,
1249,45.594981,7.485947,7.585564,0.987522,0.978797,0.968814,0.985496,0.995416,0.998291,0.785787,0.967270,0.985014,0.991771,100.000000,
1250,45.707987,7.096910,7.485947,0.987569,0.981183,0.967390,0.986467,0.995132,0.998302,0.792825,0.968868,0.985973,0.992732,100.000000,
1251,45.586755,6.104026,7.096910,0.987928,0.979421,0.970760,0.985424,0.995769,0.998371,0.786836,0.969027,0.985825,0.992498,100.000000,
1252,45.758581,5.630173,6.104026,0.988626,0.981479,0.972143,0.985544,0.996658,0.998367,0.794894,0.969804,0.986552,0.992955,100.000000,
1253,45.676289,5.630173,5.630173,0.987840,0.979344,0.969944,0.986457,0.995669,0.998371,0.789932,0.970004,0.986383,0.992680,100.000000,
1254,45.838838,5.777595,5.777595,0.992441,0.982129,0.973628,0.992764,0.999544,0.998350,0.795089,0.970642,0.987028,0.993261,100.000000,
1255,45.593165,7.278964,7.278964,0.989696,0.977809,0.970947,0.989607,0.997418,0.998347,0.782917,0.970453,0.986924,0.993073,100.000000,
1256,46.156577,7.963184,7.980935,0.990905,0.982502,0.971574,0.989733,0.998248,0.998381,0.801712,0.970983,0.986797,0.992817,100.000000,
1257,45.980585,7.623483,7.963184,0.987576,0.979136,0.966815,0.985947,0.995743,0.998374,0.793808,0.970237,0.986326,0.992683,100.000000,
1258,46.073097,5.949947,7.623483,0.985884,0.982271,0.965567,0.981287,0.994167,0.998323,0.798668,0.968597,0.985429,0.991961,100.000000,
1259,45.584258,3.346358,5.949947,0.985499,0.979759,0.967291,0.981436,0.993978,0.998308,0.782647,0.967391,0.984829,0.991731,97.153185,
1260,46.032266,3.346358,3.346358,0.987797,0.983562,0.972298,0.984776,0.994487,0.998321,0.799320,0.968576,0.985218,0.991880,97.694045,
1261,45.774887,5.706082,5.902044,0.988026,0.981117,0.972166,0.985709,0.995247,0.998293,0.792143,0.967258,0.984653,0.991471,100.000000,
1262,45.922113,5.706082,5.706082,0.989781,0.982709,0.972329,0.988618,0.996626,0.998304,0.794178,0.968330,0.985323,0.992018,100.000000,
1263,45.801479,6.166208,6.599110,0.988427,0.982375,0.969047,0.986986,0.995714,0.998251,0.789219,0.968333,0.985415,0.992113,100.000000,
1264,45.728860,6.166208,6.166208,0.987140,0.978896,0.969964,0.985317,0.994617,0.998385,0.786863,0.969901,0.986273,0.992733,100.000000,
1265,46.096943,6.082785,6.381762,0.988287,0.982852,0.972390,0.985563,0.995367,0.998347,0.798002,0.969836,0.986290,0.992633,100.000000,
1266,45.945600,3.960143,6.082785,0.987930,0.980227,0.968806,0.986138,0.995705,0.998436,0.791878,0.970749,0.986747,0.992981,98.668316,
1267,46.160479,2.725033,3.960143,0.988430,0.983252,0.971713,0.986364,0.995156,0.998379,0.800342,0.969785,0.985975,0.992268,97.102086,
1268,46.013480,2.725033,2.725033,0.988373,0.983256,0.971571,0.987431,0.994640,0.998350,0.797146,0.968898,0.985573,0.992128,97.056237,
1269,45.933710,4.627105,4.627105,0.989037,0.983050,0.971493,0.988827,0.995309,0.998397,0.794596,0.968916,0.985594,0.992188,99.631468,
1270,45.886108,5.381648,5.928719,0.987606,0.981788,0.970723,0.986522,0.994253,0.998449,0.792593,0.969710,0.985810,0.992244,100.000000,
1271,46.131268,3.138283,5.381648,0.988090,0.983131,0.970977,0.986366,0.994950,0.998453,0.800398,0.969677,0.985678,0.991951,97.522098,
1272,45.898591,2.120256,3.138283,0.987326,0.982124,0.969149,0.985824,0.994464,0.998349,0.795578,0.967714,0.984875,0.991662,95.970127,
1273,45.815705,2.120256,2.120256,0.987362,0.982487,0.968715,0.985982,0.994546,0.998360,0.794407,0.966536,0.984197,0.991176,95.904240,
1274,45.331638,3.847339,3.847339,0.986540,0.980714,0.967684,0.985201,0.993849,0.998306,0.781939,0.963271,0.982931,0.990874,97.847630,
1275,45.464187,4.726715,4.726715,0.985962,0.982888,0.965971,0.982583,0.993715,0.998242,0.785921,0.960440,0.980703,0.989266,98.592823,
1276,48.831039,5.629936,37.285267,0.994011,0.990849,0.986987,0.993414,0.997012,0.999159,0.865965,0.982267,0.991231,0.994981,100.000000,
1277,46.613325,5.404082,5.629936,0.991737,0.987290,0.979278,0.991758,0.996306,0.998594,0.824526,0.971741,0.986007,0.991938,100.000000,
1278,45.831838,5.404082,5.404082,0.989252,0.980982,0.973140,0.987640,0.996447,0.998353,0.801776,0.967230,0.983861,0.990852,100.000000,
1279,45.073639,6.248560,6.248560,0.987678,0.982001,0.967898,0.985869,0.995161,0.998140,0.781817,0.963191,0.982206,0.990121,100.000000,
1280,44.667259,5.328443,6.433365,0.985573,0.974285,0.964800,0.983286,0.994924,0.998063,0.765104,0.963205,0.982427,0.990413,99.420015,
1281,44.900334,4.189931,5.328443,0.985217,0.977772,0.963532,0.983615,0.993684,0.998129,0.774687,0.964865,0.983395,0.990787,98.008771,
1282,44.772658,4.189931,4.189931,0.985046,0.974137,0.964159,0.983773,0.994049,0.998201,0.769834,0.966676,0.984368,0.991492,98.076074,
1283,44.980018,4.555615,4.555615,0.988306,0.978904,0.970081,0.987759,0.995736,0.998185,0.777268,0.966331,0.984255,0.991290,99.228527,
1284,44.689536,6.590138,6.590138,0.986809,0.973942,0.966509,0.985473,0.995916,0.998177,0.764585,0.965972,0.984242,0.991436,100.000000,
1285,45.340636,6.075854,14.041706,0.988663,0.978662,0.970829,0.987746,0.996168,0.998309,0.778767,0.969545,0.986048,0.992439,100.000000,
1286,45.150422,3.311083,6.075854,0.985884,0.977613,0.963923,0.983611,0.995220,0.998256,0.777554,0.968166,0.985417,0.992078,97.247978,
1287,44.979101,3.311083,3.311083,0.984654,0.973208,0.964232,0.982787,0.994037,0.998282,0.772420,0.968353,0.985594,0.992448,97.016874,
1288,45.091219,3.481503,3.481503,0.985329,0.976343,0.964368,0.984011,0.994129,0.998203,0.777229,0.967235,0.985088,0.991859,97.308122,
1289,44.562094,4.246862,4.246862,0.984583,0.971864,0.964187,0.983772,0.993740,0.998138,0.760657,0.965190,0.984139,0.991659,98.039901,
1290,44.870412,4.363273,4.729046,0.986436,0.977656,0.965033,0.985344,0.994772,0.998082,0.772012,0.964571,0.983914,0.991484,98.568991,
1291,44.246830,4.363273,4.363273,0.984224,0.975714,0.959202,0.981792,0.994278,0.997910,0.754385,0.958281,0.980449,0.989427,97.735403,
1292,44.118305,5.283605,5.283605,0.985881,0.978680,0.962076,0.984205,0.995151,0.997656,0.757311,0.952248,0.977020,0.987458,98.908661,
1293,43.248922,6.693623,6.693623,0.982955,0.974561,0.957409,0.979337,0.993766,0.997202,0.730549,0.939046,0.969247,0.982741,99.196391,
1294,43.751988,12.805725,12.805725,0.977469,0.975743,0.944431,0.972545,0.989132,0.996458,0.728496,0.935581,0.968098,0.982169,100.000000,
1295,43.265120,12.708259,15.163311,0.973392,0.969778,0.944656,0.964643,0.986080,0.996034,0.717854,0.923141,0.959269,0.975629,100.000000,
1296,42.868648,12.708259,12.708259,0.973739,0.976432,0.943099,0.965683,0.985263,0.995741,0.711428,0.914311,0.954433,0.973267,100.000000,
1297,42.730240,13.355739,13.355739,0.973726,0.971745,0.948527,0.965516,0.985381,0.995462,0.704470,0.909941,0.952888,0.972947,100.000000,
1298,43.669976,15.656624,15.656624,0.979927,0.979886,0.951284,0.975385,0.989979,0.996003,0.730112,0.923464,0.960630,0.977541,100.000000,
1299,43.754881,16.809294,16.809294,0.980380,0.986056,0.958568,0.972554,0.988665,0.995963,0.732317,0.922523,0.959670,0.976298,100.000000,
1300,44.116846,16.536032,17.460634,0.977582,0.982924,0.949800,0.970122,0.987677,0.996463,0.740959,0.929385,0.964088,0.979344,100.000000,
1301,44.659946,15.967934,16.536032,0.979879,0.983449,0.952848,0.974893,0.988874,0.996750,0.758494,0.935940,0.966958,0.980202,100.000000,
1302,44.293028,14.538687,15.967934,0.978748,0.984571,0.949531,0.973469,0.987115,0.996624,0.744948,0.929972,0.963229,0.978051,100.000000,
1303,44.310156,12.685724,14.538687,0.979165,0.984166,0.952747,0.973442,0.987242,0.996800,0.751350,0.931092,0.963536,0.978410,100.000000,
1304,43.138682,10.301406,12.685724,0.973099,0.978848,0.941460,0.967274,0.983465,0.996658,0.724264,0.924225,0.960000,0.976580,100.000000,
1305,42.828842,9.153202,10.301406,0.974149,0.975398,0.943557,0.966866,0.986101,0.996715,0.718205,0.924115,0.960438,0.977037,99.248921,
1306,42.548742,8.432478,9.153202,0.973515,0.975607,0.941427,0.968078,0.984840,0.996220,0.710124,0.913850,0.953656,0.973035,97.642829,
1307,42.040502,8.432478,8.432478,0.972183,0.973575,0.936568,0.967128,0.983906,0.995615,0.697011,0.899033,0.944262,0.966764,96.413036,
1308,43.176408,13.469671,17.806971,0.974988,0.975734,0.940114,0.970153,0.986313,0.995617,0.716819,0.911008,0.951818,0.970913,100.000000,
1309,42.462618,12.440945,13.469671,0.972108,0.978382,0.932111,0.969241,0.982265,0.994340,0.703418,0.890406,0.935940,0.959871,99.911219,
1310,42.367935,12.440945,12.440945,0.969118,0.976628,0.930361,0.966166,0.978607,0.994480,0.696197,0.890682,0.937437,0.961018,99.401033,
1311,43.935722,2.550990,42.166077,0.984663,0.979876,0.964043,0.981009,0.993448,0.997700,0.734556,0.953551,0.977853,0.987572,95.260867,
1312,43.754254,2.550990,2.550990,0.985614,0.983694,0.964269,0.981941,0.993884,0.997212,0.742771,0.941959,0.969993,0.982305,94.661524,
1313,43.389815,4.596601,4.596601,0.983747,0.979925,0.957785,0.981722,0.992581,0.997164,0.725815,0.940425,0.970185,0.982883,96.874662,
1314,44.049702,6.782634,6.782634,0.986727,0.985089,0.957236,0.983470,0.996266,0.997204,0.747553,0.945732,0.973424,0.984858,100.000000,
1315,43.899994,6.950823,8.214919,0.983493,0.981302,0.952916,0.978977,0.994024,0.997225,0.736056,0.945544,0.973292,0.985057,100.000000,
1316,44.306802,4.448973,6.950823,0.983283,0.982208,0.955749,0.977894,0.993689,0.997366,0.750213,0.948363,0.975116,0.986014,97.091277,
1317,43.963307,2.529243,4.448973,0.982480,0.978068,0.957330,0.977174,0.993422,0.997437,0.735288,0.949890,0.976107,0.986680,94.597758,
1318,44.711654,2.529243,2.529243,0.985416,0.982744,0.963122,0.981156,0.994550,0.997649,0.757994,0.956026,0.979329,0.988500,95.540855,
1319,44.823482,4.227041,4.227041,0.987306,0.982277,0.967927,0.985388,0.994829,0.997773,0.761890,0.957889,0.980209,0.989084,98.200541,
1320,44.914964,3.389004,4.278714,0.986967,0.981129,0.964740,0.982964,0.996651,0.997874,0.762486,0.961205,0.982364,0.990474,97.288365,
1321,45.010129,1.489868,3.389004,0.987143,0.979626,0.967557,0.985382,0.995528,0.998143,0.763062,0.965720,0.984587,0.991750,95.101693,
1322,45.552835,1.243502,1.489868,0.988285,0.983625,0.969436,0.986318,0.995952,0.998198,0.780137,0.966362,0.984519,0.991173,94.975600,
1323,45.637942,1.243502,1.243502,0.988278,0.982647,0.970762,0.986474,0.995668,0.998255,0.782696,0.967692,0.985201,0.991666,95.048326,
1324,45.885302,1.374200,1.374200,0.989271,0.982866,0.972535,0.988636,0.995906,0.998398,0.789232,0.970586,0.986703,0.992588,95.586394,
1325,45.721685,1.575233,1.575233,0.988427,0.981470,0.973400,0.986619,0.995466,0.998438,0.783392,0.971341,0.987244,0.993147,95.739483,
1326,46.139567,3.601092,3.601092,0.989316,0.984406,0.971767,0.988754,0.995646,0.998448,0.797205,0.972306,0.987482,0.993200,98.573478,
1327,45.982397,2.987309,4.290757,0.988487,0.983771,0.971575,0.987532,0.994927,0.998382,0.793011,0.970171,0.986162,0.992323,97.465744,
1328,45.796877,1.666219,2.987309,0.988356,0.983891,0.969695,0.988169,0.994859,0.998397,0.787239,0.969972,0.986274,0.992601,95.749536,
1329,45.627900,1.666219,1.666219,0.987720,0.981925,0.968659,0.987242,0.994730,0.998452,0.781383,0.970844,0.986649,0.992756,95.645120,
1330,46.056021,2.015295,2.015295,0.988904,0.983615,0.971695,0.987546,0.995731,0.998493,0.794736,0.971714,0.987101,0.992878,96.390260,
1331,45.934923,3.554043,3.554043,0.989352,0.983793,0.972523,0.987899,0.996217,0.998409,0.794544,0.969603,0.986141,0.992498,98.392529,
1332,45.770217,4.794761,5.092351,0.988333,0.983282,0.972377,0.986383,0.995200,0.998458,0.788058,0.970070,0.986342,0.992597,99.754361,
1333,46.119992,2.864428,4.794761,0.989864,0.984211,0.975144,0.988289,0.996184,0.998485,0.798371,0.971316,0.986912,0.993003,97.701971,
1334,45.902751,2.864428,2.864428,0.988978,0.984209,0.973655,0.987101,0.995427,0.998387,0.794841,0.968564,0.985275,0.992055,97.347303,
1335,45.585162,5.582122,5.582122,0.988819,0.984375,0.973914,0.986901,0.995099,0.998269,0.788795,0.964089,0.982969,0.990347,100.000000,
1336,45.133250,5.748271,5.748271,0.985322,0.982047,0.965222,0.984271,0.992109,0.998229,0.773958,0.961537,0.981837,0.990002,99.823290,
1337,45.241784,5.781179,5.781179,0.986282,0.983832,0.967429,0.982973,0.993810,0.998179,0.778944,0.958918,0.979796,0.988696,99.873120,
1338,47.323574,16.504335,42.496784,0.987880,0.984298,0.972342,0.985073,0.994303,0.998707,0.834258,0.973620,0.987388,0.993052,100.000000,
1339,47.260769,16.504335,16.504335,0.986931,0.984389,0.970901,0.981649,0.994340,0.998364,0.835924,0.967320,0.983681,0.990496,100.000000,
1340,46.693282,19.219488,19.219488,0.985506,0.986842,0.961306,0.980883,0.994014,0.998082,0.815178,0.963628,0.982598,0.990418,100.000000,
1341,47.107080,20.869934,20.869934,0.983994,0.986231,0.961275,0.978300,0.992390,0.998089,0.824902,0.963570,0.982057,0.989797,100.000000,
1342,46.904434,21.039734,21.396418,0.984799,0.983301,0.962379,0.981324,0.992761,0.997979,0.815457,0.963340,0.982063,0.989905,100.000000,
1343,46.938007,19.952971,21.039734,0.988139,0.981218,0.969920,0.987957,0.994701,0.998038,0.819543,0.963574,0.981850,0.989640,100.000000,
1344,46.933475,18.806086,19.952971,0.988387,0.981934,0.971026,0.988881,0.994054,0.998058,0.818381,0.963761,0.981898,0.989620,100.000000,
1345,46.434277,16.108015,18.806086,0.987820,0.983016,0.969173,0.986040,0.994647,0.997948,0.808838,0.961794,0.980978,0.988890,100.000000,
1346,46.599565,14.422041,16.108015,0.989197,0.987299,0.971097,0.986642,0.995556,0.998052,0.818583,0.962254,0.981091,0.989327,100.000000,
1347,46.128899,14.252394,14.422041,0.986115,0.986384,0.966621,0.981289,0.993487,0.997962,0.804833,0.961420,0.981115,0.989274,100.000000,
1348,46.655042,14.252394,14.252394,0.987763,0.988676,0.973420,0.983740,0.993248,0.998001,0.816899,0.962813,0.981881,0.989888,100.000000,
1349,46.307301,17.757765,17.757765,0.986998,0.988107,0.968077,0.983437,0.993504,0.997796,0.805613,0.959486,0.980390,0.989126,100.000000,
1350,46.716120,19.388906,19.498693,0.988317,0.985544,0.975769,0.988024,0.992383,0.997989,0.816321,0.961263,0.981026,0.989284,100.000000,
1351,45.407960,18.451797,19.388906,0.981925,0.983946,0.958403,0.977319,0.990039,0.997209,0.783196,0.944680,0.971502,0.983373,100.000000,
1352,44.824323,15.909618,18.451797,0.979561,0.981292,0.964692,0.969534,0.987979,0.996685,0.770264,0.933484,0.964955,0.979483,100.000000,
1353,43.445768,14.454411,15.909618,0.972686,0.979281,0.944826,0.965274,0.981852,0.995776,0.736270,0.915241,0.953180,0.971410,100.000000,
1354,42.632714,14.454411,14.454411,0.967937,0.976444,0.944728,0.956214,0.977872,0.994994,0.717581,0.898620,0.941721,0.963651,100.000000,
1355,42.365787,13.816558,21.072508,0.968263,0.974148,0.937385,0.954284,0.981478,0.994885,0.705336,0.900111,0.943949,0.965711,100.000000,
1356,42.163247,13.302358,13.816558,0.971285,0.976047,0.946351,0.960564,0.981655,0.994513,0.701699,0.895124,0.940340,0.962801,100.000000,
1357,42.494484,13.302358,13.302358,0.970584,0.977634,0.947226,0.959301,0.980227,0.994666,0.707819,0.900483,0.944592,0.965852,100.000000,
1358,42.083207,15.200276,15.200276,0.971300,0.974513,0.941354,0.958967,0.983796,0.993945,0.694153,0.890423,0.937170,0.960538,100.000000,
1359,42.620103,16.162706,16.162706,0.972088,0.973940,0.943828,0.962611,0.983727,0.994294,0.702022,0.899875,0.944562,0.965560,100.000000,
1360,43.096877,15.994342,16.475901,0.972911,0.976426,0.939335,0.965415,0.984005,0.994546,0.711713,0.904497,0.946902,0.967207,100.000000,
1361,42.599096,14.384275,15.994342,0.969219,0.972658,0.947828,0.960536,0.978613,0.993345,0.695121,0.890717,0.937252,0.960306,100.000000,
1362,42.805979,12.020690,14.384275,0.965983,0.974938,0.932808,0.955149,0.977517,0.993411,0.698942,0.892934,0.937618,0.959769,98.202441,
1363,42.616972,10.602871,12.020690,0.960290,0.971077,0.924056,0.949789,0.971950,0.993105,0.690190,0.887212,0.934277,0.958461,95.178254,
1364,42.823743,10.602871,10.602871,0.963241,0.971256,0.930584,0.947250,0.977993,0.993012,0.699080,0.889421,0.935650,0.958993,95.931914,
1365,48.505941,8.251045,33.340488,0.980740,0.988671,0.965638,0.969121,0.988227,0.997499,0.843959,0.956795,0.975581,0.984425,100.000000,
1366,46.233236,7.265269,8.251045,0.970372,0.987760,0.950137,0.957045,0.976968,0.995757,0.793907,0.928771,0.956565,0.971485,95.743198,
1367,46.410019,6.245733,7.265269,0.975049,0.987984,0.956823,0.958565,0.983800,0.996088,0.795410,0.934041,0.961445,0.975203,96.047162,
1368,46.203627,5.739325,6.245733,0.970441,0.987569,0.946836,0.955296,0.979254,0.996101,0.792004,0.933715,0.961245,0.974884,94.385797,
1369,46.259481,5.739325,5.739325,0.973615,0.984096,0.950492,0.964793,0.981474,0.996109,0.794336,0.935096,0.962667,0.976357,95.260136,
1370,45.757192,5.777213,5.863698,0.970856,0.983209,0.946403,0.957363,0.981146,0.995900,0.782548,0.931138,0.960183,0.974659,94.442739,
1371,45.552608,5.777213,5.777213,0.971349,0.979748,0.951771,0.958929,0.980814,0.995956,0.775180,0.930486,0.960351,0.975211,94.592469,
1372,45.175648,6.191156,6.191156,0.969056,0.976579,0.940339,0.956796,0.981673,0.995629,0.765382,0.924970,0.957197,0.973277,94.286270,
1373,45.197841,6.267342,6.267342,0.972057,0.973999,0.946823,0.964366,0.982857,0.995929,0.767771,0.928541,0.959211,0.974547,95.229606,
1374,45.103611,9.087470,9.087470,0.974576,0.972398,0.945922,0.965962,0.987701,0.996047,0.766601,0.929553,0.960613,0.975613,99.258716,
1375,45.272484,9.458395,11.183308,0.974464,0.971057,0.951205,0.966951,0.985979,0.996328,0.769817,0.934197,0.963640,0.978002,99.999452,
