Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
155,42.262724,4.150911,7.555734,0.995131,0.988548,0.977049,0.982913,0.989636,0.994275,0.705114,0.953277,0.977616,0.985792,97.967295,
156,42.358860,4.150911,4.150911,0.995247,0.988930,0.979043,0.982763,0.989817,0.994494,0.706413,0.954028,0.978244,0.986469,98.135180,
157,42.736096,0.021876,5.498892,0.995709,0.990519,0.979610,0.985309,0.990591,0.996585,0.713882,0.962048,0.983501,0.990088,93.755785,
158,42.773529,0.021876,0.021876,0.995759,0.990734,0.979837,0.985557,0.990596,0.996946,0.715102,0.962374,0.983657,0.990238,93.821276,
159,42.041657,3.275406,3.275406,0.995108,0.989236,0.977719,0.983013,0.990653,0.994873,0.698812,0.952987,0.977639,0.986000,97.042549,
160,38.155933,3.735420,3.735420,0.987006,0.981355,0.963073,0.969920,0.983211,0.991562,0.535929,0.899761,0.954434,0.971214,93.681510,
161,38.586912,0.037013,6.790879,0.988501,0.981604,0.963759,0.970843,0.984470,0.990499,0.553660,0.904931,0.956905,0.972871,89.434473,
162,38.775841,0.037013,0.037013,0.989171,0.981992,0.964614,0.971640,0.984800,0.990575,0.563482,0.908205,0.957861,0.973623,89.601934,
163,38.716698,4.576298,7.712319,0.988972,0.979686,0.964246,0.970201,0.980599,0.988922,0.564108,0.903965,0.953850,0.970001,94.180129,
164,39.376662,4.576298,4.576298,0.990345,0.981084,0.968519,0.971125,0.981467,0.989880,0.592733,0.914212,0.959157,0.974194,95.044541,
165,40.220247,0.018521,6.964184,0.992373,0.983790,0.970318,0.974630,0.984288,0.992230,0.623950,0.932559,0.970022,0.981449,91.046704,
166,40.320898,0.018521,0.018521,0.992606,0.984128,0.970876,0.975210,0.984579,0.992415,0.629496,0.933748,0.970462,0.981761,91.157475,
167,40.595217,3.309431,6.325298,0.993044,0.985265,0.971084,0.976157,0.987101,0.992776,0.639084,0.939553,0.973154,0.983303,95.787179,
168,40.343939,3.309431,3.309431,0.992904,0.983797,0.969268,0.975839,0.982864,0.992792,0.635585,0.934771,0.969305,0.980408,95.058163,
