Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
150,41.675551,0.031281,0.031281,0.995167,0.987010,0.972263,0.977907,0.988673,0.994840,0.673533,0.952020,0.979186,0.987828,92.650117,
151,41.599685,3.850438,6.263443,0.995161,0.986401,0.972409,0.977979,0.987179,0.994453,0.673047,0.951236,0.978317,0.987070,97.255107,
152,41.292359,3.850438,3.850438,0.995003,0.984055,0.969216,0.975624,0.984787,0.992415,0.669045,0.947113,0.975413,0.984440,96.393802,
153,41.806016,0.046929,7.080356,0.995348,0.985901,0.972745,0.978009,0.986256,0.993802,0.677169,0.953294,0.979589,0.987869,92.451337,
154,41.782334,0.046929,0.046929,0.995307,0.985882,0.972630,0.977771,0.986288,0.993888,0.676410,0.953056,0.979502,0.987727,92.432372,
155,41.431740,4.150911,7.555734,0.994986,0.985158,0.971477,0.977250,0.985908,0.993016,0.668965,0.948504,0.976551,0.985569,97.147932,
156,41.459897,4.150911,4.150911,0.994849,0.985109,0.972147,0.976652,0.986372,0.992518,0.668056,0.947340,0.975983,0.985392,97.094438,
157,41.719247,0.021876,5.498892,0.995284,0.986891,0.972992,0.978262,0.988495,0.994469,0.673069,0.953996,0.980258,0.988453,92.716568,
158,41.976699,0.021876,0.021876,0.995525,0.987765,0.974612,0.980050,0.988777,0.995099,0.681293,0.956396,0.981377,0.989268,93.017572,
159,41.397706,3.275406,3.275406,0.994999,0.986367,0.972215,0.978335,0.987995,0.993581,0.667949,0.949405,0.976818,0.985971,96.376428,
160,37.653313,3.735420,3.735420,0.987789,0.976839,0.954813,0.961675,0.978951,0.989946,0.513625,0.896098,0.954001,0.971392,92.727912,
161,38.024286,0.037013,6.790879,0.988821,0.976930,0.955897,0.961750,0.978615,0.989994,0.525502,0.900505,0.957025,0.973593,88.556379,
162,38.083685,0.037013,0.037013,0.988900,0.977024,0.956249,0.962383,0.978600,0.989816,0.527835,0.901231,0.957354,0.973984,88.616621,
163,38.358419,4.576298,7.712319,0.989650,0.977289,0.957426,0.963511,0.978323,0.990087,0.538790,0.904336,0.957471,0.973237,94.093873,
164,38.907050,4.576298,4.576298,0.990533,0.978326,0.962027,0.965414,0.978763,0.989778,0.563967,0.911781,0.960119,0.975166,94.578831,
165,39.584775,0.018521,6.964184,0.992504,0.980588,0.963667,0.968835,0.981542,0.991065,0.594001,0.927629,0.969035,0.981423,90.354857,
166,39.682575,0.018521,0.018521,0.992697,0.980819,0.964130,0.969439,0.981652,0.991128,0.598577,0.928804,0.969465,0.981618,90.432795,
167,39.856488,3.309431,6.325298,0.992935,0.982271,0.964305,0.970214,0.984404,0.992191,0.608839,0.932060,0.970138,0.981607,94.869827,
168,39.978464,3.309431,3.309431,0.993392,0.981645,0.963415,0.969810,0.981928,0.992766,0.615885,0.934656,0.970997,0.982243,94.824538,
169,40.946015,0.059515,4.998381,0.994717,0.985307,0.969324,0.975280,0.985943,0.994792,0.647073,0.949622,0.979106,0.987588,92.325365,
170,40.877373,0.059515,0.059515,0.994574,0.985052,0.969141,0.974787,0.985526,0.994754,0.644675,0.948540,0.978599,0.987270,92.222695,
171,39.922188,3.156565,4.681316,0.993714,0.981722,0.964540,0.969926,0.981271,0.993274,0.621356,0.934833,0.970849,0.982522,94.666036,
172,40.081664,3.156565,3.156565,0.993651,0.981888,0.966481,0.971263,0.981601,0.992349,0.625847,0.935802,0.971314,0.982359,94.708694,
173,40.218465,0.022771,5.435977,0.993939,0.982048,0.966025,0.972687,0.981707,0.992052,0.628644,0.939408,0.973627,0.984210,91.064772,
174,40.393548,0.022771,0.022771,0.994272,0.982521,0.966638,0.973425,0.982171,0.992355,0.636558,0.941488,0.974382,0.984815,91.240883,
175,40.409553,3.776284,5.890747,0.993987,0.982999,0.967292,0.972549,0.983054,0.993107,0.634812,0.940615,0.973899,0.984135,95.973242,
176,40.183116,3.776284,3.776284,0.993811,0.981827,0.965595,0.972292,0.981309,0.992065,0.629203,0.936603,0.971198,0.982082,95.428109,
177,40.925673,0.061163,6.642452,0.994456,0.985374,0.970082,0.975761,0.986076,0.994505,0.645673,0.947778,0.978016,0.986873,92.233120,
178,40.938802,0.061163,0.061163,0.994437,0.985386,0.970193,0.975798,0.985998,0.994541,0.646375,0.947801,0.977986,0.986820,92.229191,
179,40.364374,2.385804,5.596035,0.993950,0.982783,0.966843,0.972449,0.983837,0.992271,0.629826,0.940045,0.973394,0.983529,94.141926,
180,40.267398,2.385804,2.385804,0.993936,0.981966,0.967105,0.971182,0.981945,0.992107,0.631285,0.938416,0.972406,0.983073,93.879584,
181,40.452521,0.029740,2.726295,0.994331,0.983270,0.966999,0.971988,0.984361,0.993338,0.634628,0.944223,0.975926,0.985576,91.550394,
182,40.616077,0.029740,0.029740,0.994651,0.983615,0.967523,0.972526,0.984809,0.993449,0.642078,0.946193,0.976613,0.986023,91.684760,
