Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
125,16.938138,12.360351,12.360351,0.654599,0.587815,0.885246,0.661059,0.533521,0.537732,0.292927,0.328758,0.328346,0.315423,2.692232,
126,47.988201,0.000000,40.242054,0.998015,0.990276,0.986411,0.978496,0.988148,0.995470,0.822727,0.975336,0.988110,0.992969,94.082914,
127,17.385791,0.000000,0.000000,0.686404,0.644895,0.946210,0.790810,0.591908,0.555011,0.333042,0.374182,0.363952,0.338448,0.000000,
128,28.903414,2.501017,16.750549,0.952289,0.786176,0.943827,0.772619,0.684444,0.804815,0.566424,0.681738,0.711327,0.737641,29.445905,
129,18.954400,2.501017,2.501017,0.739647,0.578833,0.940927,0.709387,0.496229,0.502906,0.380965,0.427457,0.421474,0.402765,0.000000,
130,45.591823,0.000000,13.979091,0.996796,0.984060,0.972831,0.965742,0.982688,0.991703,0.768432,0.955453,0.976920,0.986496,91.677972,
131,21.078957,0.000000,0.000000,0.796664,0.519387,0.928905,0.666237,0.456412,0.426674,0.386047,0.442526,0.447688,0.449483,0.000000,
132,25.013848,8.694402,8.694402,0.906567,0.658083,0.938368,0.747428,0.593687,0.609754,0.489443,0.586546,0.615530,0.639397,9.043746,
133,45.586278,0.000000,10.819738,0.996405,0.984690,0.980385,0.968526,0.979245,0.993035,0.767187,0.950194,0.975155,0.985578,91.646171,
134,19.031881,0.000000,0.000000,0.743044,0.589034,0.920062,0.689295,0.537923,0.504586,0.380117,0.418587,0.411552,0.388800,0.000000,
135,19.918575,12.771809,12.771809,0.764838,0.626187,0.942533,0.798063,0.588553,0.516575,0.407416,0.449326,0.444571,0.425681,3.992058,
136,45.730691,11.445084,15.512666,0.996549,0.984531,0.974748,0.958032,0.983828,0.993839,0.770861,0.953631,0.976288,0.985430,100.000000,
137,45.033624,0.000000,11.445084,0.996399,0.982852,0.972695,0.959254,0.978265,0.993168,0.754886,0.944621,0.970728,0.982301,90.787119,
138,21.296802,0.000000,0.000000,0.804400,0.582425,0.928402,0.695635,0.493424,0.525417,0.419813,0.482476,0.489920,0.490580,0.000000,
139,18.485470,8.381969,8.381969,0.712064,0.623126,0.947230,0.769289,0.579492,0.531536,0.365138,0.403775,0.397507,0.377939,0.674135,
140,44.625245,0.000000,17.391268,0.996120,0.984167,0.969673,0.962781,0.983556,0.993377,0.744395,0.941264,0.969507,0.981951,90.989015,
141,21.013909,0.000000,0.000000,0.791028,0.492581,0.888425,0.566554,0.424714,0.427947,0.379599,0.439371,0.448833,0.452068,0.000000,
142,19.467675,9.094428,9.094428,0.761020,0.576227,0.938167,0.734184,0.515583,0.474372,0.399547,0.450683,0.450137,0.438997,0.000000,
143,46.072953,12.701087,16.457369,0.996427,0.983935,0.977846,0.961351,0.980652,0.993971,0.782743,0.956937,0.978886,0.987822,100.000000,
144,45.902418,0.000000,12.701087,0.996299,0.985320,0.976599,0.971755,0.978389,0.995171,0.780923,0.953932,0.977058,0.986746,91.961722,
